reducible/log/C01.log,C,6,"6+8+10+11+15+17"
reducible/log/C02.log,D,0,-
reducible/log/C03.log,C,1,"20"
reducible/log/C04.log,C,1,"9"
reducible/log/C05.log,D,0,-
reducible/log/C06.log,D,0,-
reducible/log/C07.log,D,0,-
reducible/log/C08.log,C,2,"13+17"
reducible/log/C09.log,C,2,"10+12"
reducible/log/C10.log,C,1,"24"
reducible/log/C11.log,D,0,-
reducible/log/C12.log,D,0,-
reducible/log/C13.log,D,0,-
reducible/log/C14.log,C,3,"15+28+31"
reducible/log/C15.log,D,0,-
reducible/log/C16.log,C,3,"12+26+30"
reducible/log/C17.log,C,1,"18"
reducible/log/C18.log,C,1,"17"
reducible/log/C19.log,C,1,"17"
reducible/log/C20.log,C,2,"24+26"
reducible/log/C21.log,C,2,"16+35"
reducible/log/C22.log,C,2,"17+29"
reducible/log/C23.log,D,0,-
reducible/log/C24.log,C,1,"12"
reducible/log/C25.log,C,1,"8"
reducible/log/C26.log,C,1,"33"
reducible/log/torus00001.log,D,0,-
reducible/log/torus00002.log,C,1,"11"
reducible/log/torus00003.log,C,1,"26"
reducible/log/torus00004.log,D,0,-
reducible/log/torus00005.log,C,1,"19"
reducible/log/torus00006.log,C,3,"13+32+36"
reducible/log/torus00007.log,C,1,"38"
reducible/log/torus00008.log,C,1,"18"
reducible/log/torus00009.log,C,2,"12+14"
reducible/log/torus00010.log,C,1,"22"
reducible/log/torus00011.log,C,3,"23+25+38"
reducible/log/torus00012.log,C,3,"18+22+38"
reducible/log/torus00013.log,C,1,"20"
reducible/log/torus00014.log,C,1,"12"
reducible/log/torus00015.log,C,1,"13"
reducible/log/torus00016.log,D,0,-
reducible/log/torus00017.log,C,1,"25"
reducible/log/torus00018.log,D,0,-
reducible/log/torus00019.log,C,2,"21+27"
reducible/log/torus00020.log,C,2,"30+40"
reducible/log/torus00021.log,C,1,"41"
reducible/log/torus00022.log,C,1,"40"
reducible/log/torus00023.log,C,2,"37+38"
reducible/log/torus00024.log,C,1,"22"
reducible/log/torus00025.log,C,1,"19"
reducible/log/torus00026.log,C,4,"22+26+38+43"
reducible/log/torus00027.log,C,4,"27+29+36+43"
reducible/log/torus00028.log,C,1,"24"
reducible/log/torus00029.log,C,3,"24+26+32"
reducible/log/torus00030.log,C,1,"43"
reducible/log/torus00031.log,C,3,"19+23+40"
reducible/log/torus00032.log,C,1,"42"
reducible/log/torus00033.log,C,1,"14"
reducible/log/torus00034.log,D,0,-
reducible/log/torus00035.log,C,1,"25"
reducible/log/torus00036.log,C,1,"40"
reducible/log/torus00037.log,C,1,"41"
reducible/log/torus00038.log,C,4,"19+21+37+49"
reducible/log/torus00039.log,C,2,"38+41"
reducible/log/torus00040.log,C,1,"26"
reducible/log/torus00041.log,C,1,"45"
reducible/log/torus00042.log,C,2,"25+38"
reducible/log/torus00043.log,C,3,"33+38+44"
reducible/log/torus00044.log,C,1,"41"
reducible/log/torus00045.log,C,2,"31+36"
reducible/log/torus00046.log,C,3,"21+27+42"
reducible/log/torus00047.log,C,1,"34"
reducible/log/torus00048.log,C,4,"14+36+39+41"
reducible/log/torus00049.log,C,1,"36"
reducible/log/torus00050.log,D,0,-
reducible/log/torus00051.log,C,2,"26+38"
reducible/log/torus00052.log,C,1,"24"
reducible/log/torus00053.log,C,2,"26+41"
reducible/log/torus00054.log,C,1,"46"
reducible/log/torus00055.log,C,3,"23+34+38"
reducible/log/torus00056.log,C,2,"36+46"
reducible/log/torus00057.log,C,1,"9"
reducible/log/torus00058.log,C,3,"10+14+30"
reducible/log/torus00059.log,C,1,"22"
reducible/log/torus00060.log,C,1,"24"
reducible/log/torus00061.log,C,3,"10+25+30"
reducible/log/torus00062.log,C,1,"12"
reducible/log/torus00063.log,C,1,"9"
reducible/log/torus00064.log,C,1,"24"
reducible/log/torus00065.log,C,1,"21"
reducible/log/torus00066.log,C,1,"27"
reducible/log/torus00067.log,C,1,"16"
reducible/log/torus00068.log,C,1,"29"
reducible/log/torus00069.log,C,1,"26"
reducible/log/torus00070.log,C,3,"14+16+32"
reducible/log/torus00071.log,D,0,-
reducible/log/torus00072.log,D,0,-
reducible/log/torus00073.log,C,1,"29"
reducible/log/torus00074.log,C,3,"15+30+34"
reducible/log/torus00075.log,C,1,"25"
reducible/log/torus00076.log,C,1,"16"
reducible/log/torus00077.log,C,1,"18"
reducible/log/torus00078.log,C,2,"19+26"
reducible/log/torus00079.log,C,1,"16"
reducible/log/torus00080.log,C,2,"26+30"
reducible/log/torus00081.log,C,2,"16+27"
reducible/log/torus00082.log,C,1,"12"
reducible/log/torus00083.log,C,1,"30"
reducible/log/torus00084.log,C,2,"26+37"
reducible/log/torus00085.log,C,1,"28"
reducible/log/torus00086.log,C,1,"28"
reducible/log/torus00087.log,C,4,"11+14+20+33"
reducible/log/torus00088.log,C,1,"25"
reducible/log/torus00089.log,C,1,"23"
reducible/log/torus00090.log,C,1,"17"
reducible/log/torus00091.log,C,1,"28"
reducible/log/torus00092.log,C,1,"25"
reducible/log/torus00093.log,C,1,"31"
reducible/log/torus00094.log,C,6,"17+21+24+28+30+35"
reducible/log/torus00095.log,C,7,"10+13+16+22+24+25+36"
reducible/log/torus00096.log,C,6,"17+20+22+31+33+35"
reducible/log/torus00097.log,C,1,"29"
reducible/log/torus00098.log,C,1,"28"
reducible/log/torus00099.log,C,1,"21"
reducible/log/torus00100.log,C,1,"23"
reducible/log/torus00101.log,C,3,"19+26+28"
